,지역명,규모구분,연도,월,분양가격
3408,인천,전용면적 85㎡초과 102㎡이하,2019,2,3492.0
3409,인천,전용면적 102㎡초과,2019,2,4835.0
3410,경기,전체,2019,2,4256.0
3411,경기,전용면적 60㎡이하,2019,2,4444.0
3412,경기,전용면적 60㎡초과 85㎡이하,2019,2,4216.0
3413,경기,전용면적 85㎡초과 102㎡이하,2019,2,5018.0
3414,경기,전용면적 102㎡초과,2019,2,4945.0
3415,부산,전체,2019,2,4068.0
3416,부산,전용면적 60㎡이하,2019,2,3778.0
3417,부산,전용면적 60㎡초과 85㎡이하,2019,2,4064.0
3418,부산,전용면적 85㎡초과 102㎡이하,2019,2,4066.0
3419,부산,전용면적 102㎡초과,2019,2,4293.0
3420,대구,전체,2019,2,3988.0
3421,대구,전용면적 60㎡이하,2019,2,3977.0
3422,대구,전용면적 60㎡초과 85㎡이하,2019,2,3971.0
3423,대구,전용면적 85㎡초과 102㎡이하,2019,2,4019.0
3424,대구,전용면적 102㎡초과,2019,2,4067.0
3425,광주,전체,2019,2,3311.0
3426,광주,전용면적 60㎡이하,2019,2,3207.0
3427,광주,전용면적 60㎡초과 85㎡이하,2019,2,3313.0
3428,광주,전용면적 85㎡초과 102㎡이하,2019,2,2965.1990950226245
3429,광주,전용면적 102㎡초과,2019,2,2965.1990950226245
3430,대전,전체,2019,2,3689.0
3431,대전,전용면적 60㎡이하,2019,2,2965.1990950226245
3432,대전,전용면적 60㎡초과 85㎡이하,2019,2,3677.0
3433,대전,전용면적 85㎡초과 102㎡이하,2019,2,2965.1990950226245
3434,대전,전용면적 102㎡초과,2019,2,4877.0
3435,울산,전체,2019,2,2965.1990950226245
3436,울산,전용면적 60㎡이하,2019,2,2965.1990950226245
3437,울산,전용면적 60㎡초과 85㎡이하,2019,2,2965.1990950226245
3438,울산,전용면적 85㎡초과 102㎡이하,2019,2,2965.1990950226245
3439,울산,전용면적 102㎡초과,2019,2,2965.1990950226245
3440,세종,전체,2019,2,3055.0
3441,세종,전용면적 60㎡이하,2019,2,3064.0
3442,세종,전용면적 60㎡초과 85㎡이하,2019,2,3063.0
3443,세종,전용면적 85㎡초과 102㎡이하,2019,2,3155.0
3444,세종,전용면적 102㎡초과,2019,2,2990.0
3445,강원,전체,2019,2,2359.0
3446,강원,전용면적 60㎡이하,2019,2,2525.0
3447,강원,전용면적 60㎡초과 85㎡이하,2019,2,2347.0
3448,강원,전용면적 85㎡초과 102㎡이하,2019,2,3068.0
3449,강원,전용면적 102㎡초과,2019,2,2319.0
3450,충북,전체,2019,2,2288.0
3451,충북,전용면적 60㎡이하,2019,2,2158.0
3452,충북,전용면적 60㎡초과 85㎡이하,2019,2,2298.0
3453,충북,전용면적 85㎡초과 102㎡이하,2019,2,2725.0
3454,충북,전용면적 102㎡초과,2019,2,2689.0
3455,충남,전체,2019,2,2571.0
3456,충남,전용면적 60㎡이하,2019,2,2487.0
3457,충남,전용면적 60㎡초과 85㎡이하,2019,2,2550.0
3458,충남,전용면적 85㎡초과 102㎡이하,2019,2,2657.0
3459,충남,전용면적 102㎡초과,2019,2,2729.0
3460,전북,전체,2019,2,2386.0
3461,전북,전용면적 60㎡이하,2019,2,2666.0
3462,전북,전용면적 60㎡초과 85㎡이하,2019,2,2372.0
3463,전북,전용면적 85㎡초과 102㎡이하,2019,2,3052.0
3464,전북,전용면적 102㎡초과,2019,2,2753.0
3465,전남,전체,2019,2,2412.0
3466,전남,전용면적 60㎡이하,2019,2,2274.0
3467,전남,전용면적 60㎡초과 85㎡이하,2019,2,2404.0
3468,전남,전용면적 85㎡초과 102㎡이하,2019,2,2337.0
3469,전남,전용면적 102㎡초과,2019,2,2887.0
3470,경북,전체,2019,2,2652.0
3471,경북,전용면적 60㎡이하,2019,2,2486.0
3472,경북,전용면적 60㎡초과 85㎡이하,2019,2,2636.0
3473,경북,전용면적 85㎡초과 102㎡이하,2019,2,2667.0
3474,경북,전용면적 102㎡초과,2019,2,2989.0
3475,경남,전체,2019,2,2932.0
3476,경남,전용면적 60㎡이하,2019,2,2887.0
3477,경남,전용면적 60㎡초과 85㎡이하,2019,2,2909.0
3478,경남,전용면적 85㎡초과 102㎡이하,2019,2,3173.0
3479,경남,전용면적 102㎡초과,2019,2,3703.0
3480,제주,전체,2019,2,3424.0
3481,제주,전용면적 60㎡이하,2019,2,3804.0
3482,제주,전용면적 60㎡초과 85㎡이하,2019,2,3504.0
3483,제주,전용면적 85㎡초과 102㎡이하,2019,2,3226.0
3484,제주,전용면적 102㎡초과,2019,2,2952.0
3485,서울,전체,2019,3,7772.0
3486,서울,전용면적 60㎡이하,2019,3,7750.0
3487,서울,전용면적 60㎡초과 85㎡이하,2019,3,8191.0
3488,서울,전용면적 85㎡초과 102㎡이하,2019,3,6842.0
3489,서울,전용면적 102㎡초과,2019,3,7206.0
3490,인천,전체,2019,3,3682.0
3491,인천,전용면적 60㎡이하,2019,3,3415.0
3492,인천,전용면적 60㎡초과 85㎡이하,2019,3,3907.0
3493,인천,전용면적 85㎡초과 102㎡이하,2019,3,3773.0
3494,인천,전용면적 102㎡초과,2019,3,4808.0
3495,경기,전체,2019,3,4369.0
3496,경기,전용면적 60㎡이하,2019,3,4200.0
3497,경기,전용면적 60㎡초과 85㎡이하,2019,3,4376.0
3498,경기,전용면적 85㎡초과 102㎡이하,2019,3,4621.0
3499,경기,전용면적 102㎡초과,2019,3,5130.0
3500,부산,전체,2019,3,4068.0
3501,부산,전용면적 60㎡이하,2019,3,3857.0
3502,부산,전용면적 60㎡초과 85㎡이하,2019,3,4059.0
3503,부산,전용면적 85㎡초과 102㎡이하,2019,3,4066.0
3504,부산,전용면적 102㎡초과,2019,3,4344.0
3505,대구,전체,2019,3,3975.0
3506,대구,전용면적 60㎡이하,2019,3,3977.0
3507,대구,전용면적 60㎡초과 85㎡이하,2019,3,3956.0
3508,대구,전용면적 85㎡초과 102㎡이하,2019,3,4019.0
3509,대구,전용면적 102㎡초과,2019,3,4067.0
3510,광주,전체,2019,3,3311.0
3511,광주,전용면적 60㎡이하,2019,3,3207.0
3512,광주,전용면적 60㎡초과 85㎡이하,2019,3,3313.0
3513,광주,전용면적 85㎡초과 102㎡이하,2019,3,2965.1990950226245
3514,광주,전용면적 102㎡초과,2019,3,2965.1990950226245
3515,대전,전체,2019,3,3610.0
3516,대전,전용면적 60㎡이하,2019,3,2965.1990950226245
3517,대전,전용면적 60㎡초과 85㎡이하,2019,3,3603.0
3518,대전,전용면적 85㎡초과 102㎡이하,2019,3,2965.1990950226245
3519,대전,전용면적 102㎡초과,2019,3,4505.0
3520,울산,전체,2019,3,2965.1990950226245
3521,울산,전용면적 60㎡이하,2019,3,2965.1990950226245
3522,울산,전용면적 60㎡초과 85㎡이하,2019,3,2965.1990950226245
3523,울산,전용면적 85㎡초과 102㎡이하,2019,3,2965.1990950226245
3524,울산,전용면적 102㎡초과,2019,3,2965.1990950226245
3525,세종,전체,2019,3,3055.0
3526,세종,전용면적 60㎡이하,2019,3,3064.0
3527,세종,전용면적 60㎡초과 85㎡이하,2019,3,3063.0
3528,세종,전용면적 85㎡초과 102㎡이하,2019,3,3155.0
3529,세종,전용면적 102㎡초과,2019,3,2990.0
3530,강원,전체,2019,3,2405.0
3531,강원,전용면적 60㎡이하,2019,3,2574.0
3532,강원,전용면적 60㎡초과 85㎡이하,2019,3,2394.0
3533,강원,전용면적 85㎡초과 102㎡이하,2019,3,3022.0
3534,강원,전용면적 102㎡초과,2019,3,2311.0
3535,충북,전체,2019,3,2291.0
3536,충북,전용면적 60㎡이하,2019,3,2158.0
3537,충북,전용면적 60㎡초과 85㎡이하,2019,3,2301.0
3538,충북,전용면적 85㎡초과 102㎡이하,2019,3,2789.0
3539,충북,전용면적 102㎡초과,2019,3,2696.0
3540,충남,전체,2019,3,2597.0
3541,충남,전용면적 60㎡이하,2019,3,2561.0
3542,충남,전용면적 60㎡초과 85㎡이하,2019,3,2569.0
3543,충남,전용면적 85㎡초과 102㎡이하,2019,3,2657.0
3544,충남,전용면적 102㎡초과,2019,3,2729.0
3545,전북,전체,2019,3,2452.0
3546,전북,전용면적 60㎡이하,2019,3,2666.0
3547,전북,전용면적 60㎡초과 85㎡이하,2019,3,2435.0
3548,전북,전용면적 85㎡초과 102㎡이하,2019,3,3052.0
3549,전북,전용면적 102㎡초과,2019,3,2753.0
3550,전남,전체,2019,3,2388.0
3551,전남,전용면적 60㎡이하,2019,3,2241.0
3552,전남,전용면적 60㎡초과 85㎡이하,2019,3,2383.0
3553,전남,전용면적 85㎡초과 102㎡이하,2019,3,2337.0
3554,전남,전용면적 102㎡초과,2019,3,2887.0
3555,경북,전체,2019,3,2649.0
3556,경북,전용면적 60㎡이하,2019,3,2486.0
3557,경북,전용면적 60㎡초과 85㎡이하,2019,3,2636.0
3558,경북,전용면적 85㎡초과 102㎡이하,2019,3,2667.0
3559,경북,전용면적 102㎡초과,2019,3,3098.0
3560,경남,전체,2019,3,2877.0
3561,경남,전용면적 60㎡이하,2019,3,2776.0
3562,경남,전용면적 60㎡초과 85㎡이하,2019,3,2855.0
3563,경남,전용면적 85㎡초과 102㎡이하,2019,3,3173.0
3564,경남,전용면적 102㎡초과,2019,3,4303.0
3565,제주,전체,2019,3,3424.0
3566,제주,전용면적 60㎡이하,2019,3,3804.0
3567,제주,전용면적 60㎡초과 85㎡이하,2019,3,3504.0
3568,제주,전용면적 85㎡초과 102㎡이하,2019,3,3226.0
3569,제주,전용면적 102㎡초과,2019,3,2952.0
3570,서울,전체,2019,4,7784.0
3571,서울,전용면적 60㎡이하,2019,4,7894.0
3572,서울,전용면적 60㎡초과 85㎡이하,2019,4,8272.0
3573,서울,전용면적 85㎡초과 102㎡이하,2019,4,6842.0
3574,서울,전용면적 102㎡초과,2019,4,7683.0
3575,인천,전체,2019,4,3682.0
3576,인천,전용면적 60㎡이하,2019,4,3415.0
3577,인천,전용면적 60㎡초과 85㎡이하,2019,4,3907.0
3578,인천,전용면적 85㎡초과 102㎡이하,2019,4,3773.0
3579,인천,전용면적 102㎡초과,2019,4,4808.0
3580,경기,전체,2019,4,4411.0
3581,경기,전용면적 60㎡이하,2019,4,4185.0
3582,경기,전용면적 60㎡초과 85㎡이하,2019,4,4385.0
3583,경기,전용면적 85㎡초과 102㎡이하,2019,4,4657.0
3584,경기,전용면적 102㎡초과,2019,4,5332.0
3585,부산,전체,2019,4,3927.0
3586,부산,전용면적 60㎡이하,2019,4,3857.0
3587,부산,전용면적 60㎡초과 85㎡이하,2019,4,3917.0
3588,부산,전용면적 85㎡초과 102㎡이하,2019,4,4066.0
3589,부산,전용면적 102㎡초과,2019,4,4344.0
3590,대구,전체,2019,4,4015.0
3591,대구,전용면적 60㎡이하,2019,4,3989.0
3592,대구,전용면적 60㎡초과 85㎡이하,2019,4,4001.0
3593,대구,전용면적 85㎡초과 102㎡이하,2019,4,4522.0
3594,대구,전용면적 102㎡초과,2019,4,4087.0
3595,광주,전체,2019,4,3313.0
3596,광주,전용면적 60㎡이하,2019,4,3226.0
3597,광주,전용면적 60㎡초과 85㎡이하,2019,4,3314.0
3598,광주,전용면적 85㎡초과 102㎡이하,2019,4,2965.1990950226245
3599,광주,전용면적 102㎡초과,2019,4,2965.1990950226245
3600,대전,전체,2019,4,3582.0
3601,대전,전용면적 60㎡이하,2019,4,2965.1990950226245
3602,대전,전용면적 60㎡초과 85㎡이하,2019,4,3575.0
3603,대전,전용면적 85㎡초과 102㎡이하,2019,4,2965.1990950226245
3604,대전,전용면적 102㎡초과,2019,4,4505.0
3605,울산,전체,2019,4,2965.1990950226245
3606,울산,전용면적 60㎡이하,2019,4,2965.1990950226245
3607,울산,전용면적 60㎡초과 85㎡이하,2019,4,2965.1990950226245
3608,울산,전용면적 85㎡초과 102㎡이하,2019,4,2965.1990950226245
3609,울산,전용면적 102㎡초과,2019,4,2965.1990950226245
3610,세종,전체,2019,4,3458.0
3611,세종,전용면적 60㎡이하,2019,4,2965.1990950226245
3612,세종,전용면적 60㎡초과 85㎡이하,2019,4,3395.0
3613,세종,전용면적 85㎡초과 102㎡이하,2019,4,3510.0
3614,세종,전용면적 102㎡초과,2019,4,3931.0
3615,강원,전체,2019,4,2534.0
3616,강원,전용면적 60㎡이하,2019,4,2523.0
3617,강원,전용면적 60㎡초과 85㎡이하,2019,4,2522.0
3618,강원,전용면적 85㎡초과 102㎡이하,2019,4,3022.0
3619,강원,전용면적 102㎡초과,2019,4,2628.0
3620,충북,전체,2019,4,2302.0
3621,충북,전용면적 60㎡이하,2019,4,2158.0
3622,충북,전용면적 60㎡초과 85㎡이하,2019,4,2313.0
3623,충북,전용면적 85㎡초과 102㎡이하,2019,4,2789.0
3624,충북,전용면적 102㎡초과,2019,4,2696.0
3625,충남,전체,2019,4,2609.0
3626,충남,전용면적 60㎡이하,2019,4,2596.0
3627,충남,전용면적 60㎡초과 85㎡이하,2019,4,2576.0
3628,충남,전용면적 85㎡초과 102㎡이하,2019,4,2657.0
3629,충남,전용면적 102㎡초과,2019,4,2729.0
3630,전북,전체,2019,4,2410.0
3631,전북,전용면적 60㎡이하,2019,4,2404.0
3632,전북,전용면적 60㎡초과 85㎡이하,2019,4,2394.0
3633,전북,전용면적 85㎡초과 102㎡이하,2019,4,2724.0
3634,전북,전용면적 102㎡초과,2019,4,2634.0
3635,전남,전체,2019,4,2310.0
3636,전남,전용면적 60㎡이하,2019,4,2241.0
3637,전남,전용면적 60㎡초과 85㎡이하,2019,4,2308.0
3638,전남,전용면적 85㎡초과 102㎡이하,2019,4,2337.0
3639,전남,전용면적 102㎡초과,2019,4,2954.0
3640,경북,전체,2019,4,2619.0
3641,경북,전용면적 60㎡이하,2019,4,2472.0
3642,경북,전용면적 60㎡초과 85㎡이하,2019,4,2608.0
3643,경북,전용면적 85㎡초과 102㎡이하,2019,4,2667.0
3644,경북,전용면적 102㎡초과,2019,4,3098.0
3645,경남,전체,2019,4,2833.0
3646,경남,전용면적 60㎡이하,2019,4,2937.0
3647,경남,전용면적 60㎡초과 85㎡이하,2019,4,2820.0
3648,경남,전용면적 85㎡초과 102㎡이하,2019,4,3173.0
3649,경남,전용면적 102㎡초과,2019,4,4303.0
3650,제주,전체,2019,4,3441.0
3651,제주,전용면적 60㎡이하,2019,4,3804.0
3652,제주,전용면적 60㎡초과 85㎡이하,2019,4,3475.0
3653,제주,전용면적 85㎡초과 102㎡이하,2019,4,3226.0
3654,제주,전용면적 102㎡초과,2019,4,3269.0
3655,서울,전체,2019,5,7786.0
3656,서울,전용면적 60㎡이하,2019,5,8104.0
3657,서울,전용면적 60㎡초과 85㎡이하,2019,5,8336.0
3658,서울,전용면적 85㎡초과 102㎡이하,2019,5,6842.0
3659,서울,전용면적 102㎡초과,2019,5,7831.0
3660,인천,전체,2019,5,3881.0
3661,인천,전용면적 60㎡이하,2019,5,3729.0
3662,인천,전용면적 60㎡초과 85㎡이하,2019,5,3923.0
3663,인천,전용면적 85㎡초과 102㎡이하,2019,5,3773.0
3664,인천,전용면적 102㎡초과,2019,5,4808.0
3665,경기,전체,2019,5,4351.0
3666,경기,전용면적 60㎡이하,2019,5,4465.0
3667,경기,전용면적 60㎡초과 85㎡이하,2019,5,4288.0
3668,경기,전용면적 85㎡초과 102㎡이하,2019,5,5051.0
3669,경기,전용면적 102㎡초과,2019,5,5670.0
3670,부산,전체,2019,5,3924.0
3671,부산,전용면적 60㎡이하,2019,5,3789.0
3672,부산,전용면적 60㎡초과 85㎡이하,2019,5,3920.0
3673,부산,전용면적 85㎡초과 102㎡이하,2019,5,4583.0
3674,부산,전용면적 102㎡초과,2019,5,4623.0
3675,대구,전체,2019,5,4115.0
3676,대구,전용면적 60㎡이하,2019,5,4038.0
3677,대구,전용면적 60㎡초과 85㎡이하,2019,5,4088.0
3678,대구,전용면적 85㎡초과 102㎡이하,2019,5,4127.0
3679,대구,전용면적 102㎡초과,2019,5,4434.0
3680,광주,전체,2019,5,3516.0
3681,광주,전용면적 60㎡이하,2019,5,3226.0
3682,광주,전용면적 60㎡초과 85㎡이하,2019,5,3513.0
3683,광주,전용면적 85㎡초과 102㎡이하,2019,5,2965.1990950226245
3684,광주,전용면적 102㎡초과,2019,5,4881.0
3685,대전,전체,2019,5,3582.0
3686,대전,전용면적 60㎡이하,2019,5,2965.1990950226245
3687,대전,전용면적 60㎡초과 85㎡이하,2019,5,3575.0
3688,대전,전용면적 85㎡초과 102㎡이하,2019,5,2965.1990950226245
3689,대전,전용면적 102㎡초과,2019,5,4505.0
3690,울산,전체,2019,5,2965.1990950226245
3691,울산,전용면적 60㎡이하,2019,5,2965.1990950226245
3692,울산,전용면적 60㎡초과 85㎡이하,2019,5,2965.1990950226245
3693,울산,전용면적 85㎡초과 102㎡이하,2019,5,2965.1990950226245
3694,울산,전용면적 102㎡초과,2019,5,2965.1990950226245
3695,세종,전체,2019,5,3458.0
3696,세종,전용면적 60㎡이하,2019,5,2965.1990950226245
3697,세종,전용면적 60㎡초과 85㎡이하,2019,5,3395.0
3698,세종,전용면적 85㎡초과 102㎡이하,2019,5,3510.0
3699,세종,전용면적 102㎡초과,2019,5,3931.0
3700,강원,전체,2019,5,2496.0
3701,강원,전용면적 60㎡이하,2019,5,2523.0
3702,강원,전용면적 60㎡초과 85㎡이하,2019,5,2489.0
3703,강원,전용면적 85㎡초과 102㎡이하,2019,5,3329.0
3704,강원,전용면적 102㎡초과,2019,5,2574.0
3705,충북,전체,2019,5,2297.0
3706,충북,전용면적 60㎡이하,2019,5,2158.0
3707,충북,전용면적 60㎡초과 85㎡이하,2019,5,2314.0
3708,충북,전용면적 85㎡초과 102㎡이하,2019,5,2576.0
3709,충북,전용면적 102㎡초과,2019,5,2673.0
3710,충남,전체,2019,5,2702.0
3711,충남,전용면적 60㎡이하,2019,5,2569.0
3712,충남,전용면적 60㎡초과 85㎡이하,2019,5,2662.0
3713,충남,전용면적 85㎡초과 102㎡이하,2019,5,2657.0
3714,충남,전용면적 102㎡초과,2019,5,2667.0
3715,전북,전체,2019,5,2469.0
3716,전북,전용면적 60㎡이하,2019,5,2397.0
3717,전북,전용면적 60㎡초과 85㎡이하,2019,5,2465.0
3718,전북,전용면적 85㎡초과 102㎡이하,2019,5,2724.0
3719,전북,전용면적 102㎡초과,2019,5,2634.0
3720,전남,전체,2019,5,2268.0
3721,전남,전용면적 60㎡이하,2019,5,2241.0
3722,전남,전용면적 60㎡초과 85㎡이하,2019,5,2266.0
3723,전남,전용면적 85㎡초과 102㎡이하,2019,5,2337.0
3724,전남,전용면적 102㎡초과,2019,5,2954.0
3725,경북,전체,2019,5,2539.0
3726,경북,전용면적 60㎡이하,2019,5,2472.0
3727,경북,전용면적 60㎡초과 85㎡이하,2019,5,2522.0
3728,경북,전용면적 85㎡초과 102㎡이하,2019,5,2667.0
3729,경북,전용면적 102㎡초과,2019,5,3076.0
3730,경남,전체,2019,5,2941.0
3731,경남,전용면적 60㎡이하,2019,5,2937.0
3732,경남,전용면적 60㎡초과 85㎡이하,2019,5,2925.0
3733,경남,전용면적 85㎡초과 102㎡이하,2019,5,3211.0
3734,경남,전용면적 102㎡초과,2019,5,4303.0
3735,제주,전체,2019,5,3441.0
3736,제주,전용면적 60㎡이하,2019,5,3804.0
3737,제주,전용면적 60㎡초과 85㎡이하,2019,5,3475.0
3738,제주,전용면적 85㎡초과 102㎡이하,2019,5,3226.0
3739,제주,전용면적 102㎡초과,2019,5,3269.0
3740,서울,전체,2019,6,8100.0
3741,서울,전용면적 60㎡이하,2019,6,8281.0
3742,서울,전용면적 60㎡초과 85㎡이하,2019,6,8588.0
3743,서울,전용면적 85㎡초과 102㎡이하,2019,6,12728.0
3744,서울,전용면적 102㎡초과,2019,6,8430.0
3745,인천,전체,2019,6,3887.0
3746,인천,전용면적 60㎡이하,2019,6,3822.0
3747,인천,전용면적 60㎡초과 85㎡이하,2019,6,3919.0
3748,인천,전용면적 85㎡초과 102㎡이하,2019,6,3773.0
3749,인천,전용면적 102㎡초과,2019,6,4808.0
3750,경기,전체,2019,6,4531.0
3751,경기,전용면적 60㎡이하,2019,6,4611.0
3752,경기,전용면적 60㎡초과 85㎡이하,2019,6,4551.0
3753,경기,전용면적 85㎡초과 102㎡이하,2019,6,5264.0
3754,경기,전용면적 102㎡초과,2019,6,5669.0
3755,부산,전체,2019,6,3906.0
3756,부산,전용면적 60㎡이하,2019,6,3826.0
3757,부산,전용면적 60㎡초과 85㎡이하,2019,6,3909.0
3758,부산,전용면적 85㎡초과 102㎡이하,2019,6,4323.0
3759,부산,전용면적 102㎡초과,2019,6,4571.0
3760,대구,전체,2019,6,4166.0
3761,대구,전용면적 60㎡이하,2019,6,4080.0
3762,대구,전용면적 60㎡초과 85㎡이하,2019,6,4144.0
3763,대구,전용면적 85㎡초과 102㎡이하,2019,6,4127.0
3764,대구,전용면적 102㎡초과,2019,6,4458.0
3765,광주,전체,2019,6,3595.0
3766,광주,전용면적 60㎡이하,2019,6,3226.0
3767,광주,전용면적 60㎡초과 85㎡이하,2019,6,3589.0
3768,광주,전용면적 85㎡초과 102㎡이하,2019,6,2965.1990950226245
3769,광주,전용면적 102㎡초과,2019,6,4374.0
3770,대전,전체,2019,6,3476.0
3771,대전,전용면적 60㎡이하,2019,6,3334.0
3772,대전,전용면적 60㎡초과 85㎡이하,2019,6,3470.0
3773,대전,전용면적 85㎡초과 102㎡이하,2019,6,2965.1990950226245
3774,대전,전용면적 102㎡초과,2019,6,4505.0
3775,울산,전체,2019,6,2965.1990950226245
3776,울산,전용면적 60㎡이하,2019,6,2965.1990950226245
3777,울산,전용면적 60㎡초과 85㎡이하,2019,6,2965.1990950226245
3778,울산,전용면적 85㎡초과 102㎡이하,2019,6,2965.1990950226245
3779,울산,전용면적 102㎡초과,2019,6,2965.1990950226245
3780,세종,전체,2019,6,3458.0
3781,세종,전용면적 60㎡이하,2019,6,2965.1990950226245
3782,세종,전용면적 60㎡초과 85㎡이하,2019,6,3395.0
3783,세종,전용면적 85㎡초과 102㎡이하,2019,6,3510.0
3784,세종,전용면적 102㎡초과,2019,6,3931.0
3785,강원,전체,2019,6,2508.0
3786,강원,전용면적 60㎡이하,2019,6,2540.0
3787,강원,전용면적 60㎡초과 85㎡이하,2019,6,2500.0
3788,강원,전용면적 85㎡초과 102㎡이하,2019,6,3329.0
3789,강원,전용면적 102㎡초과,2019,6,2574.0
3790,충북,전체,2019,6,2327.0
3791,충북,전용면적 60㎡이하,2019,6,2149.0
3792,충북,전용면적 60㎡초과 85㎡이하,2019,6,2359.0
3793,충북,전용면적 85㎡초과 102㎡이하,2019,6,2576.0
3794,충북,전용면적 102㎡초과,2019,6,2673.0
3795,충남,전체,2019,6,2618.0
3796,충남,전용면적 60㎡이하,2019,6,2507.0
3797,충남,전용면적 60㎡초과 85㎡이하,2019,6,2600.0
3798,충남,전용면적 85㎡초과 102㎡이하,2019,6,2965.1990950226245
3799,충남,전용면적 102㎡초과,2019,6,2965.1990950226245
3800,전북,전체,2019,6,2469.0
3801,전북,전용면적 60㎡이하,2019,6,2397.0
3802,전북,전용면적 60㎡초과 85㎡이하,2019,6,2465.0
3803,전북,전용면적 85㎡초과 102㎡이하,2019,6,2724.0
3804,전북,전용면적 102㎡초과,2019,6,2634.0
3805,전남,전체,2019,6,2320.0
3806,전남,전용면적 60㎡이하,2019,6,2241.0
3807,전남,전용면적 60㎡초과 85㎡이하,2019,6,2316.0
3808,전남,전용면적 85㎡초과 102㎡이하,2019,6,2337.0
3809,전남,전용면적 102㎡초과,2019,6,2881.0
3810,경북,전체,2019,6,2539.0
3811,경북,전용면적 60㎡이하,2019,6,2472.0
3812,경북,전용면적 60㎡초과 85㎡이하,2019,6,2522.0
3813,경북,전용면적 85㎡초과 102㎡이하,2019,6,2667.0
3814,경북,전용면적 102㎡초과,2019,6,3076.0
3815,경남,전체,2019,6,2967.0
3816,경남,전용면적 60㎡이하,2019,6,2937.0
3817,경남,전용면적 60㎡초과 85㎡이하,2019,6,2954.0
3818,경남,전용면적 85㎡초과 102㎡이하,2019,6,3211.0
3819,경남,전용면적 102㎡초과,2019,6,4303.0
3820,제주,전체,2019,6,3744.0
3821,제주,전용면적 60㎡이하,2019,6,3804.0
3822,제주,전용면적 60㎡초과 85㎡이하,2019,6,3791.0
3823,제주,전용면적 85㎡초과 102㎡이하,2019,6,3226.0
3824,제주,전용면적 102㎡초과,2019,6,3269.0
3825,서울,전체,2019,7,8067.0
3826,서울,전용면적 60㎡이하,2019,7,8231.0
3827,서울,전용면적 60㎡초과 85㎡이하,2019,7,8506.0
3828,서울,전용면적 85㎡초과 102㎡이하,2019,7,12728.0
3829,서울,전용면적 102㎡초과,2019,7,8430.0
3830,인천,전체,2019,7,3887.0
3831,인천,전용면적 60㎡이하,2019,7,3822.0
3832,인천,전용면적 60㎡초과 85㎡이하,2019,7,3919.0
3833,인천,전용면적 85㎡초과 102㎡이하,2019,7,3773.0
3834,인천,전용면적 102㎡초과,2019,7,4808.0
3835,경기,전체,2019,7,4287.0
3836,경기,전용면적 60㎡이하,2019,7,4422.0
3837,경기,전용면적 60㎡초과 85㎡이하,2019,7,4281.0
3838,경기,전용면적 85㎡초과 102㎡이하,2019,7,5264.0
3839,경기,전용면적 102㎡초과,2019,7,5529.0
3840,부산,전체,2019,7,3872.0
3841,부산,전용면적 60㎡이하,2019,7,3788.0
3842,부산,전용면적 60㎡초과 85㎡이하,2019,7,3872.0
3843,부산,전용면적 85㎡초과 102㎡이하,2019,7,4323.0
3844,부산,전용면적 102㎡초과,2019,7,4558.0
3845,대구,전체,2019,7,4297.0
3846,대구,전용면적 60㎡이하,2019,7,4191.0
3847,대구,전용면적 60㎡초과 85㎡이하,2019,7,4269.0
3848,대구,전용면적 85㎡초과 102㎡이하,2019,7,4120.0
3849,대구,전용면적 102㎡초과,2019,7,4824.0
3850,광주,전체,2019,7,3752.0
3851,광주,전용면적 60㎡이하,2019,7,3292.0
3852,광주,전용면적 60㎡초과 85㎡이하,2019,7,3750.0
3853,광주,전용면적 85㎡초과 102㎡이하,2019,7,2965.1990950226245
3854,광주,전용면적 102㎡초과,2019,7,4159.0
3855,대전,전체,2019,7,3477.0
3856,대전,전용면적 60㎡이하,2019,7,3416.0
3857,대전,전용면적 60㎡초과 85㎡이하,2019,7,3467.0
3858,대전,전용면적 85㎡초과 102㎡이하,2019,7,2965.1990950226245
3859,대전,전용면적 102㎡초과,2019,7,4505.0
3860,울산,전체,2019,7,2965.1990950226245
3861,울산,전용면적 60㎡이하,2019,7,2965.1990950226245
3862,울산,전용면적 60㎡초과 85㎡이하,2019,7,2965.1990950226245
3863,울산,전용면적 85㎡초과 102㎡이하,2019,7,2965.1990950226245
3864,울산,전용면적 102㎡초과,2019,7,2965.1990950226245
3865,세종,전체,2019,7,3458.0
3866,세종,전용면적 60㎡이하,2019,7,2965.1990950226245
3867,세종,전용면적 60㎡초과 85㎡이하,2019,7,3395.0
3868,세종,전용면적 85㎡초과 102㎡이하,2019,7,3510.0
3869,세종,전용면적 102㎡초과,2019,7,3931.0
3870,강원,전체,2019,7,2491.0
3871,강원,전용면적 60㎡이하,2019,7,2550.0
3872,강원,전용면적 60㎡초과 85㎡이하,2019,7,2475.0
3873,강원,전용면적 85㎡초과 102㎡이하,2019,7,3329.0
3874,강원,전용면적 102㎡초과,2019,7,2823.0
3875,충북,전체,2019,7,2290.0
3876,충북,전용면적 60㎡이하,2019,7,2149.0
3877,충북,전용면적 60㎡초과 85㎡이하,2019,7,2316.0
3878,충북,전용면적 85㎡초과 102㎡이하,2019,7,2576.0
3879,충북,전용면적 102㎡초과,2019,7,2532.0
3880,충남,전체,2019,7,2670.0
3881,충남,전용면적 60㎡이하,2019,7,2545.0
